datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordNumber	collectionCode	recordedBy	individualCount	sex	lifestage	occurrenceStatus	disposition	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_485	IZRK_Ara_Ara-784	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	05.04.2023	2023-04-05	2023	4	5		manual collecting	WP37	1235. Molt after a week. 13.06.2023 - molt. 01.08.2023 - on substrate, not burrowing. 15.08.2023 - burrowed with door. 10.12.2023 - molt to adult. 10.11.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	Kapchagay reservoir N bank	43.91778	77.14694	WGS84	25	Ozernoy A.V.	2023	"43°55'04""N 77°08'49"" E"	535	537		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa		Simon, 1885	Alopecosa Simon, 1885	GENUS	Nekhaeva A.A.	2025	sp.	Similar to A. hui/zonsteini
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_486	IZRK_Ara_Ara-785	IZRK_Ara	Ozernoy A.V.	1	female	adult	present	in collection	15.10.2023	2023-10-15	2023	10	15		manual collecting		23.03.2025 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31417	77.24611	WGS84	25	Ozernoy A.V.	2023	"43°18'51""N 77°14'46"" E"	942	944		Animalia	Arthropoda	Arachnida	Araneae	Dysderidae	Dysdera		Latreille, 1804	Dysdera Latreille, 1804	GENUS	Ozernoy A.	2023	sp.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_487	IZRK_Ara_Ara-786	IZRK_Ara	Ozernoy A.V.	1	female	adult	present	in collection	04.06.2024	2024-06-04	2024	6	4		manual collecting		15.03.2025 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75639	80.23361	WGS84	25	Ozernoy A.V.	2024	"43°45'23""N 80°14'01"" E"	547	549		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Zelotes	atrocaeruleus	(Simon, 1878)	Zelotes atrocaeruleus (Simon, 1878)	SPECIES	Nekhaeva A.A.	2025		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_488	IZRK_Ara_Ara-790	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	10.07.2024	2024-07-10	2024	7	10		manual collecting	WP271	13.07.2024 - on sand terrarium, in few days made a burrow, with door. 16.10.2024 - found dead. Only left palp. Depth of burrow 6 cm. Burrows with tubes and doors	Asia	KZ	Kazakhstan	Jetisu Region	Alakolskiy District	Balkhash Lake bank	46.36889	78.92250	WGS84	25	Ozernoy A.V.	2024	"46°22'08""N 78°55'21"" E"	339	341		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa	marikovskyi	Logunov, 2013	Alopecosa marikovskyi Logunov, 2013	SPECIES	Nekhaeva A.A.	2025		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_489	IZRK_Ara_Ara-791	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	27.05.2024	2024-05-27	2024	5	27		manual collecting	WP266	29.07.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District		44.71000	76.55028	WGS84	25	Ozernoy A.V.	2024	"44°42'36""N 76°33'01"" E"	405	407		Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Neoscona	adianta	(Walckenaer, 1802)	Neoscona adianta (Walckenaer, 1802)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_490	IZRK_Ara_Ara-792	IZRK_Ara	Ozernoy A.V.	3	female	adult	present	in collection	12.11.2023 - 05.12.2024	2023-11-12/2024-12-05					manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31944	77.24806	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918		Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Allagelena	gracilens	(C.L.Koch, 1841)	Allagelena gracilens (C.L.Koch, 1841)	SPECIES	Ozernoy A.	2023		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_491	IZRK_Ara_Ara-794	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	10.07.2024	2024-07-10	2024	7	10		manual collecting	WP271	13.07.2024 - found dead. Both palps without embolus.	Asia	KZ	Kazakhstan	Jetisu Region	Alakolskiy District	Balkhash Lake bank	46.36889	78.92250	WGS84	25	Ozernoy A.V.	2024	"46°22'08""N 78°55'21"" E"	339	341		Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Argiope	lobata	(Pallas, 1772)	Argiope lobata (Pallas, 1772)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_492	IZRK_Ara_Ara-795	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	04.06.2024	2024-06-04	2024	6	4		manual collecting		15.12.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75667	80.23333	WGS84	25	Ozernoy A.V.	2024	"43°45'24""N 80°14'00"" E"	541	543		Animalia	Arthropoda	Arachnida	Araneae	Zodariidae	Zodariellum	nenilini	(Eskov, 1995)	Zodariellum nenilini (Eskov, 1995)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_493	IZRK_Ara_Ara-796	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	23.04.2024	2024-04-23	2024	4	23		manual collecting	WP252	21.08.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Kapchagay reservoir N bank, near railway bridge	43.90583	77.12722	WGS84	25	Ozernoy A.V.	2024	"43°54'21""N 77°07'38"" E"	486	488		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa		Simon, 1885	Alopecosa Simon, 1885	GENUS	Ozernoy A.	2024	sp.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_494	IZRK_Ara_Ara-797	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	28.05.2023	2023-05-28	2023	5	28		manual collecting		01.08.2023 - in sand terrarium. 02.08 - burrowed, not deep. 12.01.2024 - closed burrow with web. 28.02.2024 - molted, came on surface. Depth of burrow approximately 5 cm, entrance very thin. 25.08.2024 - found dead in burrow.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75667	80.23333	WGS84	25	Ozernoy A.V.	2023	"43°45'24""N 80°14'00"" E"	541	543		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa		Simon, 1885	Alopecosa Simon, 1885	GENUS	Ozernoy A.	2023	sp.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_495	IZRK_Ara_Ara-798	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	05.06.2024	2024-06-05	2024	6	5		manual collecting		02.11.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75667	80.23333	WGS84	25	Ozernoy A.V.	2024	"43°45'24""N 80°14'00"" E"	541	543		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Evippa	caucasica	Marusik, Guseinov & Koponen, 2003	Evippa caucasica Marusik, Guseinov & Koponen, 2003	SPECIES	Nekhaeva A.A.	2025	aff.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_496	IZRK_Ara_Ara-799	IZRK_Ara	Ozernoy A.V.	5	male	adult	present	in collection	25.09.2024	2024-09-25	2024	9	25		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31944	77.24806	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918		Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	manueli	Gertsch, 1937	Pholcus manueli Gertsch, 1937	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_497	IZRK_Ara_Ara-800	IZRK_Ara	Ozernoy A.V.	1	female	adult	present	in collection	15.03.2023	2023-03-15	2023	3	15		manual collecting		26.07.2023 mating. 22.08.2023 egg sac. 30.07.2024 found dead.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	lower bridge	43.34389	77.23472	WGS84	25	Ozernoy A.V.	2023	"43°20'38""N 77°14'05"" E"	834	836		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Gnaphosa	mongolica	Simon, 1895	Gnaphosa mongolica Simon, 1895	SPECIES	Nekhaeva A.A.	2025	cf.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_498	IZRK_Ara_Ara-801	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	07.05.2024	2024-05-07	2024	5	7		manual collecting	WP260	29.12.2024 - found dead.	Asia	KZ	Kazakhstan	Jetisu Region	Karatal`skiy District	Ushkol sands	45.78167	78.01556	WGS84	25	Ozernoy A.V.	2024	"45°46'54""N 78°00'56"" E"	360	362		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Evippa	sjostedti	Schenkel, 1936	Evippa sjostedti Schenkel, 1936	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_499	IZRK_Ara_Ara-803	IZRK_Ara	Ozernoy A.V.	2	male	adult	present	in collection	05.06.2024	2024-06-05	2024	6	5		manual collecting		Found dead 02.10.2024 and 05.02.2025.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75667	80.23333	WGS84	25	Ozernoy A.V.	2024	"43°45'24""N 80°14'00"" E"	541	543		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Civizelotes	caucasius	(L.Koch, 1866)	Civizelotes caucasius (L.Koch, 1866)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_500	IZRK_Ara_Ara-804	IZRK_Ara	Ozernoy A.V.	1	female	adult	present	in collection	06.07.2024	2024-07-06	2024	7	6		manual collecting		02.10.2024 - found right leg II missing. 26.10.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31944	77.24806	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Zelotes	atrocaeruleus	(Simon, 1878)	Zelotes atrocaeruleus (Simon, 1878)	SPECIES	Nekhaeva A.A.	2025		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_501	IZRK_Ara_Ara-805	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	20.04.2024	2024-04-20	2024	4	20		manual collecting		28.09.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	ArtMetall	43.36750	76.82389	WGS84	25	Ozernoy A.V.	2024	"43°22'03""N 76°49'26"" E"	680	682		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	jaikensis	Ponomarev, 2007	Pardosa jaikensis Ponomarev, 2007	SPECIES	Nekhaeva A.A.	2025		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_502	IZRK_Ara_Ara-806	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	28.09.2023	2023-09-28	2023	9	28		manual collecting	WP247	35. 05.11.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Kurty village, Kurtinsky reservoir bank	43.85833	76.33222	WGS84	25	Ozernoy A.V.	2023	"43°51'30""N 76°19'56"" E"	602	604		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa		Simon, 1885	Alopecosa Simon, 1885	GENUS	Ozernoy A.	2023	sp.	Similar to A. hui/zonsteini
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_503	IZRK_Ara_Ara-808	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	29.04.2024	2024-04-29	2024	4	29		manual collecting	WP257	06.06.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	Taukum sands	44.71083	75.27056	WGS84	30	Ozernoy A.V.	2024	"44°42'39""N 75°16'14""E"	373	375		Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Cebrennus	kazakhstanicus	Fomichev & Marusik, 2022	Cebrennus kazakhstanicus Fomichev & Marusik, 2022	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_504	IZRK_Ara_Ara-809	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	01.10.2024	2024-10-01	2024	10	1		manual collecting	WP278	24.10.2024 - fatal mating with female WP276.	Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	Tamgaly village	43.91278	75.50111	WGS84	25	Ozernoy A.V.	2024	"43°54'46""N 75°30'04"" E"	851	853		Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Psammitis	marmorata	(Thorell, 1875)	Psammitis marmorata (Thorell, 1875)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_505	IZRK_Ara_Ara-811	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	15.05.2024	2024-05-15	2024	5	15		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31944	77.24806	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918		Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	paykulliana	(Walckenaer, 1806)	Steatoda paykulliana (Walckenaer, 1806)	SPECIES	Nekhaeva A.A.	2025		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_506	IZRK_Ara_Ara-812	IZRK_Ara	Ozernoy A.V.	2	male	adult	present	in collection	14.08.2024	2024-08-14	2024	8	14		manual collecting		2 males from egg sac of female from hydropost. 10.09.2024 - molted to adult. Found dead on 17.02.2025 and 18.02.2025.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.75667	80.23333	WGS84	25	Ozernoy A.V.	2024	"43°45'24""N 80°14'00"" E"	541	543		Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	lapidarius	Utochkin, 1968	Xysticus lapidarius Utochkin, 1968	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_507	IZRK_Ara_Ara-814	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	30.04.2024	2024-04-30	2024	4	30		manual collecting	WP201	20.02.2025 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	20 km NE from Bakanas village	44.91361	76.51472	WGS84	25	Ozernoy A.V.	2024	"44°54'49""N 76°30'53"" E"	394	396		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Salticus	karakumensis	Logunov & Ponomarev, 2020	Salticus karakumensis Logunov & Ponomarev, 2020	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_508	IZRK_Ara_Ara-816	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	01.10.2024	2024-10-01	2024	10	1		manual collecting	WP276		Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	Tamgaly	43.86500	75.50861	WGS84	25	Ozernoy A.V.	2024	"43°51'54""N 75°30'31"" E"	918	920		Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Ozyptila	lugubris	(Kroneberg, 1875)	Ozyptila lugubris (Kroneberg, 1875)	SPECIES	Ozernoy A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_509	IZRK_Ara_Ara-817	IZRK_Ara	Ozernoy A.V.	1	male	adult	present	in collection	02.01.2024	2024-01-02	2024	1	2		manual collecting		22.02.2025 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District		43.31944	77.24806	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Heliophanus	auratus	C.L.Koch, 1835	Heliophanus auratus C.L.Koch, 1835	SPECIES	Ozernoy A.	2024		
