datasetName	type	basisOfRecord	modified	language	license	bibliographicCitation	references	rightsHolder	institutionID	institutionCode	dynamicProperties	informationWithheld	occurrenceID	occurrenceStatus	individualCount	sex	lifeStage	recordedBy	occurrenceRemarks	associatedReferences	eventDate	verbatimEventDate	habitat	samplingProtocol	eventRemarks	continent	countryCode	country	verbatimLocality	verbatimCoordinates	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	minimumElevationInMeters	maximumElevationInMeters	kingdom	phylum	class	order	family	genus	scientificNameAuthorship	verbatimScientificName	species	scientificName	taxonRank	typeStatus	identifiedBy	dateIdentified	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""mountain""}"	NA	lib_spiders_1352	present	1	male	adult	Gromov A.V.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1997-08-05/13	1997-8-5/1997-8-13	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, ca. 5 km SE of Almaty, near Butakovka	43.191661 N; 77.02886 E	43.191661	77.02886	WGS84	1000	Kim L.V.	2025-04-03	1414	1416	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudicius	(Walckenaer, 1802)	Pseudicius encarpatus	Pseudicius encarpatus	Pseudicius encarpatus (Walckenaer, 1802)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1353	present	1	male	adult	Gromov A.V.	deposited in Swedish Museum of Natural History (NRS), Stockholm, Sweden	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1998-06-01	1998-6-1	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, NW vicinity of Talgar	43.289906 N; 77.206996 E	43.289906	77.206996	WGS84	1000	Kim L.V.	2025-04-03	1057	1059	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudeuophrys	(Simon, 1868)	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta (Simon, 1868)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1354	present	1	female	adult	Gromov A.V.	deposited in Swedish Museum of Natural History (NRS), Stockholm, Sweden	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1998-06-01	1998-6-1	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, NW vicinity of Talgar	43.289906 N; 77.206996 E	43.289906	77.206996	WGS84	1000	Kim L.V.	2025-04-03	1057	1059	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudeuophrys	(Simon, 1868)	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta (Simon, 1868)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""mountain""}"	NA	lib_spiders_1355	present	1	male	adult	Gromov A.V.	deposited in Zoological Museum of the Moscow State University (ZMMU), Moscow, Russia	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1997-08-05/13	1997-8-5/1997-8-13	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, ca. 5 km SE of Almaty, near Butakovka	43.191661 N; 77.02886 E	43.191661	77.02886	WGS84	1000	Kim L.V.	2025-04-03	1414	1416	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudeuophrys	(Simon, 1868)	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta (Simon, 1868)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1356	present	1	female	adult	Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1994-06	1994-6	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Zhambyl Distr., near Fabrichnyi	43.166859 N; 76.408816 E	43.166859	76.408816	WGS84	3000	Kim L.V.	2025-04-03	979	981	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudeuophrys	(Simon, 1868)	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta (Simon, 1868)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1357	present	2	female	adult	Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-05-07/07-02	1996-5-7/1996-7-2	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Talgarsky Distr., ca. 24 km NE of Kapchagai	43.980054 N; 77.315274 E	43.980054	77.315274	WGS84	1000	Kim L.V.	2025-04-03	579	581	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra profuga	Phlegra profuga	Phlegra profuga Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""mountain""}"	NA	lib_spiders_1358	present	2	female	adult	Gromov A.V.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-05-31/06-01	1996-5-31/1996-6-1	NA	NA	NA	Asia	KZ	Kazakhstan	ca. 7 km E of Khantau, Khantau Mts.	44.231148 N; 73.89283 E	44.231148	73.89283	WGS84	1000	Kim L.V.	2025-04-03	825	827	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra andreevae	Phlegra andreevae	Phlegra andreevae Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1359	present	1	female	adult	Gromov A.V.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-06-07	1996-6-7	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Uigur Distr., 20 km SWW of Chundzha, left bank of Charyn [= Sharyn] River	43°30' N; 79°12' E	43.5	79.2	WGS84	2000	Logunov D.V., Marusik Yu.M.	2000	861	863	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra andreevae	Phlegra andreevae	Phlegra andreevae Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1360	present	1	male	adult	Ponomarenko A.N.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-10-12	1996-10-12	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, ca. 24 km NE of Kapchagai	43.989904 N; 77.310242 E	43.989904	77.310242	WGS84	1000	Kim L.V.	2025-04-03	616	618	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra andreevae	Phlegra andreevae	Phlegra andreevae Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1361	present	3	female	adult	Ponomarenko A.N.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-10-12	1996-10-12	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, ca. 24 km NE of Kapchagai	43.989904 N; 77.310242 E	43.989904	77.310242	WGS84	1000	Kim L.V.	2025-04-03	616	618	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra andreevae	Phlegra andreevae	Phlegra andreevae Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1362	present	1	male	adult	Gromov A.V., Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1996-05-05/17	1996-5-5/1996-5-17	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, 9 km N of Kapchagai, Kapchagai Boundary, left bank of Ili River	43°57' N; 77°4' E	43.95	77.066667	WGS84	2000	Logunov D.V., Marusik Yu.M.	2000	623	625	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	Logunov, 1996	Phlegra andreevae	Phlegra andreevae	Phlegra andreevae Logunov, 1996	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1363	present	1	male	adult	Gromov A.V.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1998-06-01	1998-6-1	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, SW vicinity of Talgar	43.290747 N; 77.204667 E	43.290747	77.204667	WGS84	1000	Kim L.V.	2025-04-03	1057	1059	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	(Poda, 1761)	Philaeus chrysops	Philaeus chrysops	Philaeus chrysops (Poda, 1761)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1364	present	1	male	adult	Gromov A.V.	deposited in Zoological Museum of the Moscow State University (ZMMU), Moscow, Russia	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1998-06-30	1998-6-30	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, near Almaty	43.251055 N; 76.927266 E	43.251055	76.927266	WGS84	7000	Kim L.V.	2025-04-03	801	803	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	(Poda, 1761)	Philaeus chrysops	Philaeus chrysops	Philaeus chrysops (Poda, 1761)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1365	present	1	male	adult	Gromov A.V.	deposited in Zoological Museum of the Moscow State University (ZMMU), Moscow, Russia	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1997-06-05/30	1997-6-5/1997-6-30	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Almaty, Almaty	43.251055 N; 76.927266 E	43.251055	76.927266	WGS84	6000	Kim L.V.	2025-04-03	801	803	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pellenes	(Thorell, 1875)	Pellenes seriatus	Pellenes seriatus	Pellenes seriatus (Thorell, 1875)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1366	present	2	female	adult	Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1995-05-26/28	1995-5-26/1995-5-28	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Balkhash Distr., ca. 24 km SE of Bakanas, loamy desert	44.6744 N; 76.505437 E	44.6744	76.505437	WGS84	1000	Kim L.V.	2025-04-03	410	412	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pellenes	(O.Pickard-Cambridge, 1872)	Pellenes epularis	Pellenes epularis	Pellenes epularis (O.Pickard-Cambridge, 1872)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	comb. n.: transferred to the new genera
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1367	present	1	male	adult	Gromov A.V.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1998-06-08	1998-6-8	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, 1 km NE of Oshterek	43.24436 N; 76.54581 E	43.24436	76.54581	WGS84	500	Kim L.V.	2025-04-03	800	802	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pellenes	(O.Pickard-Cambridge, 1872)	Pellenes epularis	Pellenes epularis	Pellenes epularis (O.Pickard-Cambridge, 1872)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	comb. n.: transferred to the new genera
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1368	present	1	female	adult	Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1999-05-07	1999-5-7	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, ca. 60 km N of Almaty	43.78639 N; 76.886781 E	43.78639	76.886781	WGS84	1000	Kim L.V.	2025-04-03	632	634	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pellenes	(O.Pickard-Cambridge, 1872)	Pellenes epularis	Pellenes epularis	Pellenes epularis (O.Pickard-Cambridge, 1872)	SPECIES	NA	Logunov D.V., Marusik Yu.M.	2000	comb. n.: transferred to the new genera
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	https://sozontov.cc/arachnolibrary/files/p3911_8951_logunov_&_marusik_2000_art_8_263_292.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""plain""}"	NA	lib_spiders_1369	present	1	female	adult	Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals, Novosibirsk, Russia (ISEA)	Logunov D.V., Marusik Yu.M. 2000. Miscellaneous notes on Palaearctic Salticidae (Arachnida: Aranei) // Arthropoda Selecta. Vol.8 (for 1999). No.4. P.263–292	1995-05-28	1995-5-28	NA	NA	NA	Asia	KZ	Kazakhstan	Almaty Area, Balkhash Distr., ca. 24 km SE of Bakanas, loamy desert	44.6744 N; 76.505437 E	44.6744	76.505437	WGS84	1000	Kim L.V.	2025-04-03	410	412	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pellenes	Logunov, Marusik & Rakov, 1999	Pellenes amazonka	Pellenes amazonka	Pellenes amazonka Logunov, Marusik & Rakov, 1999	SPECIES	holotype	Logunov D.V., Marusik Yu.M.	2000	sp. n.: holotype
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Уточкин А.С. 1968. Пауки рода Xysticus фауны СССР (определитель) (учебное пособие) // Пермь: Пермск. ун-т. 73 с. (рус.)	https://sozontov.cc/arachnolibrary/files/p2788_utotchkin_1968.pdf	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	Institute of Zoology of the Republic of Kazakhstan	"{""occurrence"":""mountain""}"	NA	lib_spiders_1371	present	1	female	adult	Shnitnikov V.N.	deposited in Zoological Institute (ZIN), St. Petersburg, Russia, № 232-1937	Уточкин А.С. 1968. Пауки рода Xysticus фауны СССР (определитель) (учебное пособие) // Пермь: Пермск. ун-т. 73 с. (рус.)	1935-08-21	1935-8-21	alpine meadow	NA	NA	Asia	KZ	Kazakhstan	Алматинская область, Бостандыкский район, Б. Алматинка	43.099722 N; 76.951583 E	43.099722	76.951583	WGS84	5000	Nekhaeva A.A.	2025-04-02	1761	1763	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	Tystshenko, 1965	Xysticus kiritschenkoi	Xysticus dzhungaricus	Xysticus dzhungaricus Tystshenko, 1965	SPECIES	syntype	Utochkin A.S.	1968	syntype for Xysticus kiritschenkoi Utochkin, 1968
