datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordedBy	recordNumber	individualCount	sex	lifestage	occurrenceStatus	disposition	occurrenceRemarks	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	location	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	species	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_201	Yeszhanov A.B.	NA	1	male	adult	present	in collection	NA	NA	2021-07-06	2021	7	6	Semidesert	pitfall traps	641	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2021	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Thanatus	formicinus	(Clerck, 1757)	Thanatus formicinus	Thanatus formicinus (Clerck, 1757)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_202	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2021-07-06	2021	7	6	Semidesert	pitfall traps	644	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2021	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	chrysops	(Poda, 1761)	Philaeus chrysops	Philaeus chrysops (Poda, 1761)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_203	Yeszhanov A.B.	NA	1	male	adult	present	in collection	NA	NA	2021-07-06	2021	7	6	Semidesert	entomological net sweeping	646	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2021	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Phlegra	fasciata	(Hahn, 1826)	Phlegra fasciata	Phlegra fasciata (Hahn, 1826)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_204	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2022-04-14	2022	4	14	NA	manual collecting	659	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2224	76.9208	WGS84	75	Kim L.V.	2022	NA	874	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa	taeniopus	(Kulczyński, 1895)	Alopecosa taeniopus	Alopecosa taeniopus (Kulczyński, 1895)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_205	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2022-05-02	2022	5	2	On iron fence	manual collecting	662	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2590	76.9313	WGS84	75	Kim L.V.	2022	NA	777	786	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudeuophrys	obsoleta	(Simon, 1868)	Pseudeuophrys obsoleta	Pseudeuophrys obsoleta (Simon, 1868)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_206	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2022-05-03	2022	5	3	On fence	manual collecting	664	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2322	76.9204	WGS84	75	Kim L.V.	2022	NA	842	854	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Diaea	suspiciosa	O.Pickard-Cambridge, 1885	Diaea suspiciosa	Diaea suspiciosa O.Pickard-Cambridge, 1885	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_207	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2022-05-12	2022	5	12	On fence	manual collecting	667	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2349	76.9203	WGS84	75	Kim L.V.	2022	NA	826	833	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Rudakius	cinctus	(O.Pickard-Cambridge, 1885)	Rudakius cinctus	Rudakius cinctus (O.Pickard-Cambridge, 1885)	SPECIES	Kim L.V.	2022	R. cinctus group (R. cinctus, R. afghanicus, R. spasskyi)	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_208	Kim L.V.	NA	2	male	adult	present	in collection	NA	NA	2022-05-14	2022	5	14	On fence	manual collecting	672	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2349	76.9203	WGS84	75	Kim L.V.	2022	NA	826	833	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudicius	courtauldi	Bristowe, 1935	Pseudicius courtauldi	Pseudicius courtauldi Bristowe, 1935	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_209	Kadyrbekov R.Kh.	NA	1	male	adult	present	in collection	NA	NA	2022-06-01	2022	6	1	Semidesert	pitfall traps	682	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	NA	43.685	76.589	WGS84	110	Kadyrbekov R.Kh.	2022	NA	618	620	KATO: 196800000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Arctosa	stigmosa	(Thorell, 1875)	Arctosa stigmosa	Arctosa stigmosa (Thorell, 1875)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_210	Kadyrbekov R.Kh.	NA	1	male	adult	present	in collection	NA	NA	2022-06-01	2022	6	1	Semidesert	pitfall traps	684	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	NA	43.685	76.589	WGS84	110	Kadyrbekov R.Kh.	2022	NA	618	620	KATO: 196800000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Halocosa	cereipes	(L.Koch, 1878)	Halocosa cereipes	Halocosa cereipes (L.Koch, 1878)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_211	Bekitayeva A.K.	NA	2	female	adult	present	in collection	NA	NA	2022-02-28	2022	2	28	In building	manual collecting	689	Mirror test: recognize as other spider, seems like frightened	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.211	76.912	WGS84	110	Kim L.V.	2022	NA	894	914	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Rudakius	cinctus	(O.Pickard-Cambridge, 1885)	Rudakius cinctus	Rudakius cinctus (O.Pickard-Cambridge, 1885)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_212	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	697	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Oxyopidae	Oxyopes	lineatus	Latreille, 1806	Oxyopes lineatus	Oxyopes lineatus Latreille, 1806	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_213	Yeszhanov A.B.	NA	2	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	700	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Tibellus	oblongus	(Walckenaer, 1802)	Tibellus oblongus	Tibellus oblongus (Walckenaer, 1802)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_214	Yeszhanov A.B.	NA	1	male	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	701	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Cheiracanthiidae	Cheiracanthium	pennyi	O.Pickard-Cambridge, 1873	Cheiracanthium pennyi	Cheiracanthium pennyi O.Pickard-Cambridge, 1873	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_215	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	701	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Cheiracanthiidae	Cheiracanthium	pennyi	O.Pickard-Cambridge, 1873	Cheiracanthium pennyi	Cheiracanthium pennyi O.Pickard-Cambridge, 1873	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_216	Yeszhanov A.B.	NA	1	male	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	702	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Titanoecidae	Titanoeca	turkmenia	Wunderlich, 1995	Titanoeca turkmenia	Titanoeca turkmenia Wunderlich, 1995	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_217	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2022-05-17	2022	5	17	Hilly semidesert	manual collecting	705	NA	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	NA	43.9782	77.4147	WGS84	75	Kim L.V.	2022	NA	521	524	KATO: 191037100	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	albomaculata	(De Geer, 1778)	Steatoda albomaculata	Steatoda albomaculata (De Geer, 1778)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_218	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	708	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	buxi	Simon, 1884	Philodromus buxi	Philodromus buxi Simon, 1884	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_219	Yeszhanov A.B.	NA	1	male	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	710	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Gnaphosa	licenti	Schenkel, 1953	Gnaphosa licenti	Gnaphosa licenti Schenkel, 1953	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_220	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	711	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Drassyllus	praeficus	(L.Koch, 1866)	Drassyllus praeficus	Drassyllus praeficus (L.Koch, 1866)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_221	Yeszhanov A.B.	NA	2	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	712	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Marinarozelotes	lyonneti	(Audouin, 1826)	Marinarozelotes lyonneti	Marinarozelotes lyonneti (Audouin, 1826)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_222	Yeszhanov A.B.	NA	4	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	713	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Dictynidae	Brigittea	latens	(Fabricius, 1775)	Brigittea latens	Brigittea latens (Fabricius, 1775)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_223	Yeszhanov A.B.	NA	2	male	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	714	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Dictynidae	Brigittea	latens	(Fabricius, 1775)	Brigittea latens	Brigittea latens (Fabricius, 1775)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_224	Yeszhanov A.B.	NA	1	female	adult	present	in collection	NA	NA	2022-06-15	2022	6	15	Semidesert	entomological net sweeping	715	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	NA	43.2664	76.8178	WGS84	75	Yeszhanov A.B.	2022	NA	753	754	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Agyneta	fuscipalpa	(C.L.Koch, 1836)	Agyneta fuscipalpa	Agyneta fuscipalpa (C.L.Koch, 1836)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_225	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2022-05-19	2022	5	19	On Spirea sp.	manual collecting	716	At least one nest per bush	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2142	76.9226	WGS84	75	Kim L.V.	2022	NA	894	904	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Phylloneta	impressa	(L.Koch, 1881)	Phylloneta impressa	Phylloneta impressa (L.Koch, 1881)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_226	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2022-05-31	2022	5	31	On Thuja sp.	manual collecting	743	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2302	76.9498	WGS84	75	Kim L.V.	2022	NA	912	919	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Phylloneta	impressa	(L.Koch, 1881)	Phylloneta impressa	Phylloneta impressa (L.Koch, 1881)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_227	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2022-05-31	2022	5	31	On Thuja sp.	manual collecting	743	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2302	76.9498	WGS84	75	Kim L.V.	2022	NA	912	919	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Phylloneta	impressa	(L.Koch, 1881)	Phylloneta impressa	Phylloneta impressa (L.Koch, 1881)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_228	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2022-09-17	2022	9	17	On flowerbed	manual collecting	753	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2615	76.9365	WGS84	75	Kim L.V.	2022	NA	778	781	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Phylloneta	impressa	(L.Koch, 1881)	Phylloneta impressa	Phylloneta impressa (L.Koch, 1881)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_229	Kim L.V.	NA	3	female	adult	present	in collection	NA	NA	2022-09-29	2022	9	29	Forest-steppe on grey clayey ground, funnel webs under Pinus sp. and under dead tree bark	manual collecting	979	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2227	76.9216	WGS84	75	Kim L.V.	2022	NA	876	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	agrestis	(Walckenaer, 1802)	Eratigena agrestis	Eratigena agrestis (Walckenaer, 1802)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_230	Yaganin M.	NA	1	male	adult	present	in collection	NA	NA	2022-06-23	2022	6	23	Semidesert	manual collecting	981	NA	Asia	KZ	Kazakhstan	Jetisu Region	Alakolskiy District	NA	46.406375	81.408568	WGS84	30	Yaganin M.	2022	NA	352	356	KATO: 333420100	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	tredecimguttatus	(Rossi, 1790)	Latrodectus tredecimguttatus	Latrodectus tredecimguttatus (Rossi, 1790)	SPECIES	Kim L.V.	2022	NA	NA
